,date,volcano,clear_1,clear_2,clear_3,clear_4,clear_5,clear_6,clear_7,clear_8
549,2020-08-15,-1.069073185533398e-08,6.725413186359219e-07,-1.5411227138883987e-07,0.0,9.866644177236594e-07,0.0,1.166553374787327e-06,0.0,-1.7666632601276433e-08
550,2020-08-16,4.017235255560081e-08,5.020509092901193e-07,4.447173864718934e-07,0.0,4.253579959367926e-07,0.0,-4.1911584958143067e-07,0.0,0.0
551,2020-08-17,0.0,-5.3950625300558386e-08,0.0,0.0,1.4373564738434652e-07,0.0,0.0,0.0,0.0
552,2020-08-19,0.0,-4.2955102230735065e-07,-1.6745245545735088e-07,0.0,0.0,0.0,-8.794513632892631e-07,0.0,9.949624200089602e-07
553,2020-08-20,-5.925651862526138e-07,-7.293378985195886e-07,-1.258038537343964e-06,-4.207278081480581e-09,-3.136112241008959e-07,0.0,8.684136219017091e-07,0.0,2.9244966981423204e-07
554,2020-08-21,-1.9470092205153833e-10,1.3699303735847934e-06,4.699440125932597e-07,-9.37727495653462e-09,-8.335106258527958e-07,0.0,1.7080920997614157e-06,0.0,1.2711496992778848e-06
555,2020-08-22,5.346827265384491e-07,-1.506380613136571e-06,-2.593323529254121e-07,0.0,1.4200476243786397e-06,0.0,-7.735535518804681e-07,0.0,-2.2054821613437525e-07
556,2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,2020-08-25,0.0,7.457379638253769e-07,0.0,0.0,-2.754399019977427e-07,0.0,9.694621638800527e-08,0.0,7.223313218673866e-07
558,2020-08-27,0.0,1.3580808477797746e-08,0.0,0.0,7.061512405925896e-07,0.0,0.0,0.0,0.0
559,2020-08-29,-1.0722935428475466e-07,2.7639773634291487e-06,3.9598378975824744e-07,0.0,0.0,0.0,4.315949126976193e-07,0.0,0.0
560,2020-08-30,4.5063612219564675e-07,-3.150087195535889e-07,2.7944426506110176e-07,0.0,-1.275590761906642e-06,0.0,-9.463694254918664e-07,0.0,-1.8392893252894282e-06
561,2020-08-31,1.5506827821809566e-06,2.2677209017274436e-06,6.30458828254632e-07,-7.75834294586275e-08,-5.727190455218079e-07,0.0,3.3192070532095386e-06,0.0,2.872903905881685e-06
562,2020-09-01,9.715664646137157e-07,5.604331931863271e-07,1.0432402177684708e-06,0.0,-1.490710587859212e-06,0.0,1.6043397863541031e-06,0.0,2.665444981175824e-06
563,2020-09-02,0.0,-1.4804436432314105e-07,7.851392069824215e-08,0.0,-1.4529298653087608e-07,0.0,7.061834850219384e-08,0.0,0.0
564,2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,2020-09-04,-2.572951188994921e-06,0.0,0.0,0.0,0.0,0.0,-5.099081590742571e-06,0.0,-3.780742417802685e-06
566,2020-09-05,5.808204832646879e-07,-4.4626432327277143e-07,3.3839457955764374e-06,0.0,2.382736056460999e-06,0.0,2.023318040889066e-10,3.0955953889133525e-07,3.8190128748283314e-07
567,2020-09-06,1.5761360145916115e-06,2.7927972041652538e-06,1.2886713420812157e-06,2.962306382414681e-07,-2.6064606117870426e-06,0.0,4.908336450171191e-06,3.894645317359391e-08,8.502220225636847e-07
568,2020-09-07,4.388511172237486e-07,-2.7251019218965666e-07,-1.2962449602582637e-07,4.316192914188832e-08,1.1100850088041625e-06,0.0,-2.5786687274376163e-07,0.0,9.054973020283796e-07
569,2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,2020-09-09,0.0,-4.695658901709976e-07,0.0,0.0,0.0,0.0,-2.1166891883694916e-07,0.0,0.0
571,2020-09-10,0.0,2.3365050338952642e-08,6.130767360446043e-07,0.0,3.1231365937856026e-06,0.0,2.7542779434952536e-07,0.0,-1.7476530445037497e-07
572,2020-09-11,5.010470971456016e-08,-4.638199584405811e-07,-1.9515397298164316e-07,0.0,-3.0064964562370733e-07,2.59780392752873e-08,-5.313801239026361e-07,0.0,-1.755967389271973e-07
573,2020-09-12,-8.435571885456739e-08,-3.096504599398031e-07,2.0677282464021118e-07,-7.864289663928048e-09,7.246713380482106e-07,5.080192622131108e-08,-4.4129569687356707e-07,0.0,0.0
574,2020-09-14,-1.596009866489112e-07,8.946196430770215e-06,6.753899015166098e-06,2.847367568392656e-06,0.0,0.0,2.814515710269916e-06,0.0,0.0
575,2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,2020-09-16,0.0,0.0,0.0,0.0,-5.313216888680472e-07,0.0,0.0,0.0,0.0
577,2020-09-17,2.6376838491160015e-08,-6.41748831853306e-09,-6.192140489247322e-08,0.0,-8.748378377276822e-07,-2.0736218075967372e-08,1.6984458284241555e-07,0.0,4.152054700057306e-09
578,2020-09-18,-4.108728148821683e-07,-1.0597459549899213e-06,1.7963466802939365e-07,2.617888483769093e-08,-7.028664299468801e-07,-2.1003657479923277e-08,5.306533239490818e-07,-4.1803030370601846e-08,-1.1077514727730886e-07
579,2020-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,2020-09-20,5.310216693032999e-07,-1.4627389646193478e-06,-1.8220893025500118e-06,-9.377015999234573e-07,5.583711981671513e-07,-6.487067594207474e-08,-2.600391098894761e-06,0.0,-2.1201142885729496e-07
581,2020-09-21,-5.48756815987872e-07,5.741811150983267e-07,-1.8109610664396314e-06,4.802721775831742e-08,2.1461328714167394e-08,-6.206066416325484e-08,-1.1700544746418018e-06,3.459988136000902e-07,-1.388965188198199e-06
582,2020-09-22,-7.689782250963617e-07,-2.891131956062054e-08,-5.65611912861641e-08,-1.3474122795287258e-07,-2.6368752514827065e-07,-2.0225510866112018e-07,4.844510499424359e-07,0.0,-1.0860174626259322e-07
583,2020-09-23,-1.0166469337491435e-06,-2.430196843761223e-08,-2.2180588530318346e-06,-1.4328838915389497e-07,-7.022826480351796e-07,-1.6054758589234552e-07,4.941194902130519e-07,-4.7409155712330175e-08,-5.099888085169368e-07
584,2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,2020-09-25,3.173047957716335e-08,0.0,0.0,0.0,-1.205549665428407e-06,1.0383816118064715e-07,0.0,0.0,-2.312203761789533e-08
586,2020-09-26,0.0,1.7795136386666854e-07,-1.3508930862826674e-07,0.0,-4.295555413591501e-07,0.0,-1.541396841275855e-07,0.0,0.0
587,2020-09-27,8.154787565217703e-07,0.0,0.0,0.0,-3.5621238225758134e-07,-3.4043392105331804e-08,3.564546702250482e-08,-2.7715881145695676e-08,2.2152927670049394e-07
588,2020-09-28,1.0706332886911696e-07,3.889855690886179e-07,-4.5211311316961655e-07,-2.41698700165216e-07,3.059256528104015e-07,-1.4390714397904958e-08,2.175488234001932e-08,0.0,-1.272660256290692e-06
589,2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,2020-09-30,0.0,3.9819630615056667e-07,-1.1175795862072846e-06,0.0,0.0,0.0,6.128976792751928e-07,0.0,0.0
591,2020-10-01,0.0,-3.829916650488485e-08,-1.8525406986213966e-08,0.0,-1.523203422948427e-06,-1.0348856704922582e-07,3.748306767192844e-07,0.0,0.0
592,2020-10-02,-1.004933096737659e-06,0.0,1.3442002000374487e-07,-9.880410090090663e-08,-1.8874938945145914e-08,0.0,9.509658127626608e-08,0.0,-1.265094169866643e-06
593,2020-10-03,1.961153017759898e-09,-1.8531150658418483e-07,6.183455525388126e-08,0.0,0.0,0.0,-1.5842421419165476e-07,0.0,1.5017012344742398e-07
594,2020-10-04,1.0815175954803635e-07,2.4469892423439887e-07,-2.8918272221289953e-08,0.0,-1.4720550325364457e-06,0.0,2.834676138263603e-07,0.0,-3.775381571813341e-07
595,2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,2020-10-06,0.0,-1.0983718823354138e-07,-3.651122142400709e-07,0.0,-2.7142125418322394e-06,3.572847973032367e-08,0.0,0.0,0.0
597,2020-10-07,0.0,-9.069829616237257e-07,1.0696842878132884e-07,0.0,-3.5841374312894914e-08,0.0,5.930299948886386e-07,0.0,3.2507608693777e-07
598,2020-10-08,0.0,0.0,0.0,0.0,-1.5203248437956063e-07,-1.2299897989009878e-08,3.625278077734606e-09,0.0,0.0
599,2020-10-09,-1.5131327302242426e-07,6.404396231118881e-07,1.1740096397261368e-06,3.67767881925829e-07,-3.585140007089649e-07,-4.9861942130746684e-08,1.1765874887714745e-06,0.0,-2.503735743175639e-07
600,2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,2020-10-11,1.0004447403844097e-06,-5.9444769107130924e-08,1.2860115248258808e-06,-5.839821710651449e-07,-4.7640665457038267e-07,1.0031606656468739e-08,-6.930753784217814e-07,0.0,2.182423713747994e-06
602,2020-10-12,1.1464208427014455e-07,-1.2599733700824345e-08,5.837582506273975e-08,7.08687139194808e-07,3.4727253250821377e-07,-1.6813743286547833e-07,6.841683664049469e-09,0.0,-6.805098564655054e-07
603,2020-10-14,6.156635095067031e-07,1.2654973033932038e-06,3.8044936445658095e-07,-1.8922386857411766e-07,-5.813724328618264e-07,-9.589838256829353e-09,9.74681029219937e-07,6.000605878853094e-08,1.1225815796933603e-06
604,2020-10-15,1.9715730559255462e-07,-9.518078059045365e-07,1.1446654752944596e-06,5.214897100813687e-07,7.702084872107662e-07,2.6755085968943604e-07,1.1744327821361367e-06,0.0,1.1681950518038775e-08
605,2020-10-16,0.0,-1.0437266837470816e-06,-2.2180809082783526e-06,-5.029561407354777e-07,0.0,0.0,-3.5640664464153815e-07,0.0,0.0
606,2020-10-17,0.0,0.0,0.0,0.0,6.863465387141332e-07,2.3467120513487316e-07,0.0,6.189596319927659e-07,2.6222270577136442e-08
607,2020-10-18,5.09191480091431e-08,2.071851668006275e-08,4.2726231441747586e-08,0.0,7.756461286589911e-07,6.0546923030813105e-09,5.284744588607282e-07,4.1149263552142656e-08,2.6639645156478764e-08
608,2020-10-19,1.2959885964392015e-07,-3.9811484953133913e-07,-2.1681215400803922e-07,-1.3344060967312998e-08,5.047131139690464e-07,-9.018487290290977e-09,2.9132613121873874e-07,1.3156532752134353e-08,2.1294867735832668e-07
609,2020-10-20,1.7887184355913632e-07,6.135049375188828e-07,5.566304750459494e-08,3.3994103887380334e-06,-9.668024176789913e-07,-5.1812573786946814e-08,7.754069315524248e-07,2.6806830533132597e-07,9.217345677825506e-07
610,2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,2020-10-22,6.335262696666177e-07,1.3376717333812849e-06,8.102333737269873e-08,-2.7906227728635713e-07,-7.355910156547907e-07,1.6765022792242235e-06,5.195641392674588e-07,1.1627613503151224e-06,8.302571927742974e-07
612,2020-10-23,1.94604055536729e-07,0.0,0.0,-7.882109116508218e-07,-5.161685407983896e-07,4.853091013501398e-07,-3.6079796927879215e-08,-1.6327047092090652e-07,-9.565092113916762e-07
613,2020-10-24,0.0,-6.375450567475127e-08,-6.809613495306621e-08,0.0,0.0,0.0,7.96011008219466e-08,0.0,0.0
614,2020-10-25,1.6122477575208904e-07,3.138302417937666e-07,-1.3484901728588738e-07,7.880110786118166e-09,3.851135943477857e-07,-4.2264684907422634e-07,1.9915266591397085e-07,1.0074669631876532e-07,2.686383595573716e-07
615,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,2020-10-27,0.0,0.0,0.0,0.0,-5.970864549453836e-07,-7.591597750433721e-07,0.0,0.0,0.0
617,2020-10-28,1.9386055427617066e-08,-6.580775675502082e-07,-2.5706492579047335e-07,0.0,-1.8906322338807513e-06,-1.7574479898030404e-06,-1.7706548760543228e-06,-2.894365991323866e-07,0.0
618,2020-10-29,2.4659132691340346e-07,3.198660465386638e-07,5.345686417967954e-07,1.0813979400836615e-07,2.0483166736084968e-06,-4.947407887812005e-07,-2.4841594949975843e-06,-4.996671236767725e-07,-9.802846534512355e-07
619,2020-10-30,-3.076493015896631e-08,2.1630178537179745e-07,-4.5817725435881584e-07,-3.9139334262472403e-07,-9.664724842650685e-08,6.841008115543445e-08,3.2516052783648774e-07,-3.55680185748497e-07,1.968788410522393e-06
620,2020-10-31,1.7135314465122065e-06,2.1730741082137683e-06,2.6032703317468986e-06,1.0263366903018323e-06,-3.6004050230076245e-07,-1.6419653547927737e-07,3.449735004323884e-06,-1.9006957074907405e-07,1.2267280453670537e-06
621,2020-11-01,0.0,-1.0561905128270155e-06,-2.278072770423023e-06,9.884876561727651e-08,0.0,0.0,3.8961931636549707e-07,0.0,0.0
622,2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.608847051367775e-08
623,2020-11-03,3.8508747479681915e-07,0.0,0.0,0.0,1.2682615135872766e-07,-5.657215638166235e-07,2.986743652400037e-07,2.3096555779034134e-08,6.591413921341882e-07
624,2020-11-04,3.2094945368044137e-07,-1.6685717696418578e-08,2.349475280993829e-08,-2.636195262084584e-08,4.118818992537854e-07,3.134431949547434e-07,6.044648444003542e-07,3.7329392910123715e-08,-1.3231570505922718e-07
625,2020-11-05,1.3526458815249498e-06,3.501266974126338e-07,2.1026363583587226e-07,1.1061764126907292e-07,2.213602243728019e-07,4.191224434180185e-07,-3.882777477315358e-08,1.5035782041650236e-07,4.5299435669221566e-07
626,2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,2020-11-07,2.2513195290230215e-06,8.376086952921469e-07,3.3572425195416145e-07,8.464351708425966e-08,9.16399311989835e-09,1.4706105844197737e-07,8.071599495451665e-07,1.47086424817644e-07,3.771210401737335e-07
628,2020-11-08,-4.881281867596954e-08,2.6693390964283026e-07,-1.0013730644686802e-07,1.9888626923147967e-07,-5.704049499399844e-07,-1.0212232837147894e-07,3.4307021223867196e-08,1.257022042011613e-08,-3.8799853996351885e-07
629,2020-11-09,1.6974709069472738e-06,-3.6711224993268843e-07,8.838159715196525e-07,2.7492345111568284e-07,1.1085865025961539e-07,-9.643044762697173e-08,4.51905464160518e-07,-1.2714917829725891e-07,5.683933750333381e-07
630,2020-11-10,1.2012142178718932e-06,1.6372632671846077e-06,7.413509592879564e-07,2.819799362896447e-07,1.3229670514647296e-07,-7.46780628446686e-08,1.8444707166054286e-06,-2.715080826831695e-09,-1.0553560514381388e-06
631,2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,2020-11-12,5.308787081048649e-07,-1.2058499123668298e-06,-8.214019544539042e-07,4.766772292441601e-07,-9.499294719717e-07,-2.5962772269849665e-06,-1.0577840612313594e-06,-8.506681297149044e-07,1.1561717201402644e-06
633,2020-11-13,0.0,0.0,0.0,0.0,8.320460764821291e-09,0.0,0.0,0.0,0.0
634,2020-11-14,4.142942771068192e-07,3.992546027120625e-08,-2.1974559061277432e-08,-1.3403857224147941e-07,-1.9316144062031526e-06,-7.377501560767996e-07,-2.124127860270164e-07,-1.4077400010137353e-06,1.4776829537765934e-08
635,2020-11-15,1.6675845699865022e-06,6.74793113830674e-07,9.637174116505776e-07,-9.082306178243016e-07,-2.5530647462801426e-07,-4.811265057469427e-07,-1.081703544514312e-06,-5.747974114456156e-07,1.518871727057558e-06
636,2020-11-16,2.913167918450199e-06,4.218125013721874e-07,1.9382889604457887e-07,-1.1679076123982668e-06,-5.449924174172338e-07,-6.932639280421427e-07,-2.720028362546145e-07,-8.747758784011239e-08,2.854920566619512e-08
637,2020-11-17,1.0889732493524207e-06,-7.359524829553266e-07,1.4632871625508415e-06,2.388678467468708e-06,5.54099642613437e-07,-4.247428080361715e-07,1.8275477486895397e-07,-1.4887174870636954e-07,8.058636353780457e-07
638,2020-11-18,-1.769550124208763e-07,-4.011997418729152e-07,9.253737687231478e-08,-8.561971753806574e-07,7.270376727319672e-07,1.3443946045299526e-07,1.4879917671350995e-06,0.0,-5.453675839817151e-07
639,2020-11-19,3.284993113084056e-07,7.133564281502913e-07,1.8734773732376198e-07,-8.35197866422277e-09,2.4891514271985216e-07,-2.3737716503546835e-07,0.0,-1.6584719375600798e-08,2.2041687941509736e-07
640,2020-11-20,0.0,0.0,0.0,0.0,-2.419237148387765e-07,-3.736155633760063e-07,0.0,-2.6480805104256433e-07,0.0
641,2020-11-21,0.0,-1.8192377382320046e-08,0.0,0.0,-1.713997761498831e-07,-2.013924138566381e-08,0.0,-5.059634489157361e-08,0.0
642,2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,2020-11-23,0.0,1.2370491297986064e-08,0.0,0.0,-2.5349235599492204e-08,-1.1695858574967133e-06,1.0541597106339395e-07,7.692625558775035e-07,0.0
644,2020-11-24,0.0,0.0,0.0,0.0,-8.319196886930058e-09,0.0,0.0,0.0,0.0
645,2020-11-25,-1.8705679849517765e-07,-9.91109004644386e-07,-7.008248417150753e-07,2.5550892956971438e-08,2.995779766479245e-07,3.103227470546699e-07,-1.7514062733425817e-07,-1.0745202416728716e-06,-3.195149389512153e-08
646,2020-11-26,-3.270311310643592e-07,-2.761254052074946e-07,1.1896102591890667e-07,-2.5603078483982245e-06,4.298712212857936e-07,3.511229351715883e-07,-1.8888950137352367e-07,2.2753638972972112e-09,-1.1868704632433946e-06
647,2020-11-28,0.0,0.0,0.0,0.0,-9.904683793138247e-07,1.0323567778414144e-07,0.0,0.0,0.0
648,2020-11-29,7.510849400205188e-07,2.883487297822285e-07,-5.500982069861493e-07,5.97827065629275e-10,-5.429172347248823e-07,-6.539420382978278e-07,6.401746759365778e-07,-6.061966359993676e-07,-7.556582914958199e-08
649,2020-11-30,9.495893209532369e-07,-6.897104185554781e-07,-5.998777510285436e-07,-8.809713563096011e-07,-5.484075700223912e-07,7.285779020094196e-07,2.811982824368897e-07,-1.412853265492231e-07,-2.9410631441351143e-07
650,2020-12-01,8.814836860437936e-07,1.6654664705129107e-06,1.2900674164484371e-06,5.48339414763177e-07,-3.438722373516612e-08,-3.5055805369665904e-07,1.6974195204966236e-06,-9.856157703325152e-07,1.3742896953772288e-06
651,2020-12-02,3.268098396347341e-07,-4.062097502810502e-07,4.136278732858045e-07,-4.592648394918797e-07,-6.795991680519364e-07,-1.1529569974300102e-06,-9.969297707357327e-07,-1.6514567278136383e-06,-6.445631015594699e-07
652,2020-12-03,0.0,7.807120709912851e-07,-6.682995490336907e-07,6.36170653933732e-08,0.0,0.0,6.583873073395807e-07,0.0,0.0
653,2020-12-04,3.777614949740382e-07,7.557047432271702e-09,-1.8739746110441047e-07,-2.0108913645344728e-07,-5.24029303505813e-07,-2.3548510341697693e-07,3.2628096846565313e-07,4.783635176863754e-08,-4.3397026416869267e-08
654,2020-12-05,1.4734580418007681e-06,2.2836572952655843e-06,6.039606432750588e-07,2.347162762816879e-06,1.6666250246544223e-07,-1.4882607501931489e-07,7.221051419037394e-07,-1.457862168763313e-07,1.005682065624569e-06
655,2020-12-06,7.588307653350057e-07,1.9809201035059232e-07,1.3155809028830845e-06,1.2094225212422316e-06,-2.7823583081953984e-07,-1.8546052160672843e-07,3.080748811612466e-08,-2.2660685772279976e-08,-5.514771714842936e-07
656,2020-12-07,3.9894234760140534e-07,3.525370857460075e-07,2.07944339081223e-07,1.1226904916838976e-07,9.670677627582336e-07,-3.702237165725819e-07,7.333364351325145e-07,7.820260066182527e-07,1.0773654821605305e-06
657,2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,2020-12-09,2.8546398311846133e-07,3.684169485040911e-07,1.340120121540167e-07,-6.170245683279063e-07,-5.22804732838722e-08,7.564791815184435e-08,-3.2425117524326197e-07,-1.1109476361070847e-07,-8.282796102321299e-07
659,2020-12-10,0.0,3.585409524831107e-09,9.706993608915582e-08,0.0,8.853692179400241e-08,1.740192545618413e-09,0.0,0.0,0.0
660,2020-12-11,0.0,0.0,0.0,0.0,-1.5488900828586338e-08,-8.501493198309618e-08,0.0,-4.105572060097984e-08,0.0
661,2020-12-12,0.0,0.0,-3.588806762877539e-08,0.0,-4.1243995951845136e-07,-3.060038622493266e-08,0.0,0.0,0.0
662,2020-12-14,-1.2798659909663002e-08,7.554829153377796e-07,-1.2956688522081095e-07,4.219214311262931e-09,9.13305626681904e-08,4.698981115325296e-08,3.0403393225242326e-07,1.6697217830596855e-08,0.0
663,2020-12-15,5.160324434427821e-08,-1.0209421219542492e-07,-2.2672386990052473e-07,-1.282721706630241e-10,-2.232058022855199e-07,-2.0757337892973737e-07,3.749779011741339e-07,-4.281075689505087e-07,5.815851977786224e-07
664,2020-12-16,2.3232730654854095e-06,1.7795659914554562e-06,7.236371288854571e-07,-1.2286757566926099e-07,1.8566574055967067e-07,3.3932012684090296e-06,1.6060592997746426e-06,5.068466180091491e-08,9.169543773168698e-07
665,2020-12-17,1.5466121112694964e-06,1.676294232311193e-06,3.261009169364115e-07,-7.989147121634232e-08,2.7280080416858254e-07,1.2296623026486486e-06,-3.538258965818386e-07,-1.9615578139564604e-07,1.3495587154466193e-06
666,2020-12-18,5.1845653104010125e-08,4.607213455187775e-08,0.0,0.0,-1.3711486701595277e-07,-1.426041507102127e-07,-9.067040451782304e-08,-2.8113358752079876e-08,-2.8803402329913297e-08
667,2020-12-19,0.0,6.36127140296594e-07,0.0,0.0,0.0,0.0,6.079309855522297e-07,0.0,0.0
668,2020-12-20,1.4996349761986494e-07,6.756937409591046e-08,5.219542842382907e-08,-1.9360497560683143e-07,-8.222448286687722e-07,-9.437471817363985e-07,-1.022876972456288e-06,-2.2566177904081997e-07,1.2084284151114844e-07
669,2020-12-21,9.410406960341788e-07,6.901425990690768e-07,-8.524332315573702e-07,6.894976536386821e-07,3.1605642902832187e-07,3.0400417472264962e-06,-6.959087386348983e-07,3.657273168755637e-07,2.039104884943299e-07
670,2020-12-22,8.250868290815561e-07,2.419706390810461e-07,2.5894956934280344e-07,5.316988094250519e-08,-2.425522893645393e-07,7.398926413770823e-07,1.513337792857783e-06,4.928381258650916e-07,1.926458281786836e-07
671,2020-12-23,1.1785167544076103e-06,-1.2064731436112197e-07,3.673733033338067e-07,2.784169339520304e-07,6.504402563223266e-07,-3.744507282021914e-08,-6.165222288245786e-08,-1.4247999615690787e-06,-6.656679829575296e-07
672,2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,2020-12-25,9.078989364752488e-07,-1.7900171656037855e-07,3.582384522360371e-07,6.969479215968022e-08,9.702552006274345e-07,3.370570311744814e-07,5.645501133244579e-08,3.8139668845360575e-07,-2.2381207998023456e-07
674,2020-12-26,1.1435143960625282e-06,4.754973019771569e-07,-1.2161808626842685e-07,2.517722350603435e-06,9.695032758827438e-07,7.864541373692191e-08,1.6909543987253528e-08,5.9194281476493416e-08,6.492601869467762e-07
675,2020-12-27,9.767816777639382e-09,-1.2464415988233668e-07,-2.0722868043776543e-07,-1.5260452812526637e-07,1.5909466810626327e-06,8.065946133228863e-08,-1.436225289808135e-07,2.0389389021602256e-07,-3.3824511547209113e-07
676,2020-12-28,5.368866027311014e-07,1.1139296702822321e-06,2.4834611167534604e-07,5.689312487788811e-08,3.2537028005208413e-07,6.381055754900444e-07,1.999071059799462e-07,8.031352649595647e-07,2.52306620041054e-07
677,2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,2020-12-30,1.6354067611246137e-07,3.348810935221991e-07,1.647826408657238e-08,0.0,2.9238236720630084e-07,-3.024149748398486e-07,1.0530027338973014e-06,4.326133762333484e-07,1.7892386949824868e-07
679,2020-12-31,2.625656861710013e-06,-9.028930492149811e-08,1.0753005881269928e-06,1.22074794717264e-07,6.133698775556695e-07,4.9465786133851e-08,6.46540854631894e-07,6.557240794791142e-07,2.099109451592085e-06
680,2021-01-01,4.755092504638014e-06,-3.3661876841506455e-07,-1.1319098547346584e-07,6.969591481720272e-07,1.578193632667535e-06,1.0022583865065826e-06,-5.274250725051388e-07,4.5110425617167493e-08,7.266907005032408e-07
681,2021-01-02,2.8074948659195798e-06,8.234700317188981e-07,1.0266547860737774e-06,1.3991495961818146e-06,7.050112458273361e-07,-1.698631280078189e-08,7.401993116218364e-07,-4.576814305323751e-08,1.2639178521567374e-06
682,2021-01-03,4.1762714317883365e-06,3.729472553004598e-07,-7.024026871249589e-08,-6.310496303285618e-08,-3.0182303589754156e-07,8.838337350880465e-08,1.2083746696589515e-06,9.052807854459388e-07,7.021087071734655e-07
683,2021-01-04,0.0,-4.0639636722517025e-07,2.199476512032561e-07,1.087321308546052e-07,0.0,0.0,-1.201622836788374e-07,0.0,0.0
684,2021-01-05,9.547253512209863e-07,2.737665226959507e-06,4.622579297119955e-08,-5.722188802792516e-07,1.1433510138658676e-07,6.670921948170871e-08,1.0210786740572075e-06,1.5241587902892206e-07,-2.0610478657090425e-07
685,2021-01-07,2.4637440674268873e-06,1.8529333374317503e-06,1.3500340401151334e-06,-4.783018425769114e-07,5.8551478332447e-07,1.8732528417331196e-07,1.1708325473591685e-06,1.74198660829461e-07,1.8002989463639096e-06
686,2021-01-08,2.6901266210188624e-06,9.766337143446435e-07,1.199845769406238e-06,-2.233673512819223e-07,1.3538283383240923e-06,5.086948817734083e-07,1.9520468867995078e-06,5.155746976015507e-07,3.244316246764356e-07
687,2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,2021-01-10,0.0,0.0,0.0,0.0,-2.679543626982195e-07,0.0,0.0,0.0,0.0
689,2021-01-11,1.1489705684653018e-06,-7.711705762858401e-08,3.0639736792181793e-07,6.88707075369166e-07,1.360954342999321e-06,7.91180184478435e-07,-2.392954456809093e-07,-1.5088268412455363e-07,1.5257894574460806e-06
690,2021-01-12,4.360561433713883e-06,1.1137208275613375e-06,3.1197049565889756e-07,6.735812121405615e-07,2.906457439166843e-07,9.227107966580661e-07,5.598124630523671e-07,-6.384263997460948e-07,1.8768045038086711e-06
691,2021-01-13,4.660857086946635e-07,-6.632067766076943e-07,1.2715933053186745e-06,6.611390404032136e-07,3.8233110899454914e-07,5.064883339400694e-07,5.072876660960901e-07,-1.8103735044405767e-07,6.477945362348692e-07
692,2021-01-15,0.0,-3.126385195173498e-07,-1.264819076141066e-07,0.0,1.2938300208986675e-08,0.0,1.701449008351119e-07,0.0,-1.4101222411966319e-08
693,2021-01-16,2.1318378458090592e-06,8.554455916964798e-07,3.9516584138254984e-07,2.243074703756065e-07,4.916846592095681e-07,5.223189418757102e-07,1.0467863376106834e-06,1.0386867188572069e-06,2.7753148970077746e-06
694,2021-01-17,1.943475353982649e-06,4.778449351761083e-07,6.581400953109551e-07,3.2630791224619315e-07,1.5392016905479977e-07,6.568633921233413e-07,1.624107142106368e-07,2.166809878190179e-07,2.120651060977252e-06
695,2021-01-18,2.2945598630030872e-06,6.6699425360639e-07,6.995025501055352e-07,-1.3049810831944342e-07,-3.9328867273979995e-07,8.567008791260378e-08,9.775737908057636e-07,-3.208496366369218e-07,1.9660872112581274e-06
696,2021-01-19,1.7027906551447813e-06,1.073027419806749e-06,9.899032420435105e-07,2.5225031663467234e-07,1.540781795483781e-07,7.991899906301114e-07,1.3204316928749904e-07,4.0920235733210575e-06,3.2237585401162505e-07
697,2021-01-20,0.0,1.596113406776567e-06,1.6083674836409045e-06,9.814137946762003e-09,0.0,0.0,5.018022193326033e-07,0.0,0.0
698,2021-01-21,1.3618342791232863e-06,8.380316671718901e-07,1.0439458009159353e-07,3.4472694210307964e-07,9.95659206637356e-07,3.415908977899562e-08,2.1931160887334045e-08,-7.599452374051907e-07,-9.225811226087899e-08
699,2021-01-22,2.277972271258477e-06,9.07470848687808e-07,-2.3417489103394473e-07,2.0525255877146265e-06,1.3097803730488522e-06,3.417158325191849e-07,1.1410882905238395e-08,1.890523719794146e-07,1.1869802847286337e-06
